locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa Mokotów,ul. Michała Bałuckiego,5pok.,145m²,2 499 000,17 198,owner,ponad tydzień temu,26,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-michala-baluckiego-5-pokojowe-a2p5g8,https://s2.adresowa.pl/oi/71/6e/3a42ba_7fa9_cover-5-pokojowe-mieszkanie-warszawa-mokotow-ul-michala-baluckiego.jpg
Warszawa Włochy,ul. Wyrzyska,3pok.,61m²,1 075 000,17 623,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-wyrzyska-3-pokojowe-h1g9z0,https://s2.adresowa.pl/oi/75/6d/3a55f2_ecb0_cover-3-pokojowe-mieszkanie-warszawa-wlochy-ul-wyrzyska.jpg
Warszawa Bielany,ul. Jana Kochanowskiego,3pok.,48m²,780 000,16 250,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-jana-kochanowskiego-3-pokojowe-p5w1n2,https://s2.adresowa.pl/oi/32/10/3a54a4_d85c_cover-3-pokojowe-mieszkanie-warszawa-bielany-ul-jana-kochanowskiego.jpg
Warszawa Nowodwory,ul. Pasłęcka,3pok.,80m²,959 000,11 988,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-nowodwory-ul-paslecka-3-pokojowe-l5v3f1,https://s2.adresowa.pl/oi/48/2c/3a5448_e929_cover-3-pokojowe-mieszkanie-warszawa-nowodwory-ul-paslecka.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Śródmieście,ul. Okrąg,2pok.,38m²,929 000,24 447,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-okrag-2-pokojowe-w5o6y9,https://s2.adresowa.pl/oi/68/38/3a4284_5f61_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-okrag.jpg
Warszawa Wilanów,ul. Franciszka Klimczaka,3pok.,86m²,1 350 000,15 756,owner,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-franciszka-klimczaka-3-pokojowe-z3z4z5,https://s2.adresowa.pl/oi/3a/48/3a41ca_dbbc_cover-3-pokojowe-mieszkanie-warszawa-wilanow-ul-franciszka-klimczaka.jpg
Warszawa Bemowo,ul. Rozłogi,2pok.,36m²,659 000,18 408,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-rozlogi-2-pokojowe-f5v2y9,https://s2.adresowa.pl/oi/14/36/3a524a_a0e8_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-rozlogi.jpg
Warszawa Ursus,ul. Edwarda Habicha,3pok.,45m²,829 000,18 300,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-edwarda-habicha-3-pokojowe-v4n6e5,https://s2.adresowa.pl/oi/5f/38/3a511e_7728_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-edwarda-habicha.jpg
Warszawa Mokotów,ul. Antoniewska,1pok.,27m²,427 000,15 969,owner,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-antoniewska-1-pokoj-k1q1g8,https://s2.adresowa.pl/oi/5d/2a/3a506c_50a5_cover-1-pokojowe-mieszkanie-warszawa-mokotow-ul-antoniewska.jpg
Warszawa Ursynów,ul. Kłobucka,2pok.,43m²,1 000 000,23 256,owner,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-klobucka-2-pokojowe-c1a3d2,https://s2.adresowa.pl/oi/2e/5a/3a41ba_dde8_cover-2-pokojowe-mieszkanie-warszawa-ursynow-ul-klobucka.jpg
Warszawa Mokotów,ul. Belgijska,6pok.,207m²,4 100 000,19 807,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-belgijska-6-pokojowe-e7p3p2,https://s2.adresowa.pl/oi/48/13/3a4194_5d86_cover-6-pokojowe-mieszkanie-warszawa-mokotow-ul-belgijska.jpg
Warszawa Wola,al. Prymasa Tysiąclecia,1pok.,29m²,550 000,18 966,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-wola-al-prymasa-tysiaclecia-1-pokoj-s6p8e0,https://s2.adresowa.pl/oi/18/55/3a4fa6_cc4f_cover-1-pokojowe-mieszkanie-warszawa-wola-al-prymasa-tysiaclecia.jpg
Warszawa Ochota,ul. Karola Dickensa,2pok.,36m²,760 000,21 111,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-karola-dickensa-2-pokojowe-l3i7d4,https://s2.adresowa.pl/oi/63/64/3a4f40_e275_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-karola-dickensa.jpg
Warszawa Mokotów,ul. Bernardyńska,3pok.,67m²,869 000,12 970,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bernardynska-3-pokojowe-k7t5s6,https://s2.adresowa.pl/oi/75/5e/3a4f30_f8f8_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-bernardynska.jpg
Warszawa Mokotów,ul. Belgijska,4pok.,145m²,2 970 000,20 483,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-belgijska-4-pokojowe-j1x3m4,https://s2.adresowa.pl/oi/4c/12/3a4184_ee32_cover-4-pokojowe-mieszkanie-warszawa-mokotow-ul-belgijska.jpg
Warszawa Białołęka,ul. Śreniawitów,2pok.,45m²,799 000,17 955,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-sreniawitow-2-pokojowe-s7v6x2,https://s2.adresowa.pl/oi/4d/77/3a4152_5bbd_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-sreniawitow.jpg
Warszawa Bemowo,ul. gen. Meriana C. Coopera,2pok.,52m²,999 000,19 065,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-meriana-c-coopera-2-pokojowe-c6c2p7,https://s2.adresowa.pl/oi/40/12/3a4ed6_9fd7_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-meriana-c-coopera.jpg
Warszawa Stegny,ul. św. Bonifacego,2pok.,45m²,899 000,19 845,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-stegny-ul-sw-bonifacego-2-pokojowe-u4l5b0,https://s2.adresowa.pl/oi/14/56/3a4e60_387c_cover-2-pokojowe-mieszkanie-warszawa-stegny-ul-sw-bonifacego.jpg
Warszawa Ochota,ul. Grójecka,2pok.,36m²,679 000,18 861,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-2-pokojowe-n8x0l2,https://s2.adresowa.pl/oi/66/28/3a4e32_5db2_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-grojecka.jpg
Warszawa Wola,ul. Obozowa,1pok.,29m²,464 000,15 874,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-obozowa-1-pokoj-l5w4c0,https://s2.adresowa.pl/oi/5b/51/3a413e_c1aa_cover-1-pokojowe-mieszkanie-warszawa-wola-ul-obozowa.jpg
Warszawa Ochota,ul. Opaczewska,1pok.,30m²,535 000,17 833,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-opaczewska-1-pokoj-p1e2x7,https://s2.adresowa.pl/oi/7a/21/3a3c64_7929_cover-1-pokojowe-mieszkanie-warszawa-ochota-ul-opaczewska.jpg
Warszawa Białołęka,ul. Skarbka z Gór,3pok.,57m²,801 000,14 100,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-3-pokojowe-i2w4s3,https://s2.adresowa.pl/oi/79/70/3a4e34_5d5f_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor.jpg
Warszawa Praga-Południe,ul. Józefa Zaliwskiego,3pok.,56m²,999 990,17 857,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-jozefa-zaliwskiego-3-pokojowe-y0e7s9,https://s2.adresowa.pl/oi/5e/17/3a4e26_fc86_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-jozefa-zaliwskiego.jpg
Warszawa Mokotów,ul. Wynalazek,3pok.,60m²,1 590 000,26 325,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-wynalazek-3-pokojowe-y3z1z5,https://s2.adresowa.pl/oi/26/2d/3a4e0e_ab46_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-wynalazek.jpg
Warszawa Wola,ul. Waliców,3pok.,50m²,949 000,19 172,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-walicow-3-pokojowe-l7h5n0,https://s2.adresowa.pl/oi/63/7a/3a3c62_78fb_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-walicow.jpg
Warszawa Ursus,ul. Cierlicka,3pok.,58m²,669 000,11 534,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-cierlicka-3-pokojowe-e4r9w3,https://s2.adresowa.pl/oi/3b/68/3a3c5e_9781_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-cierlicka.jpg
Warszawa Saska Kępa,ul. Brazylijska,3pok.,50m²,995 000,19 900,owner,ponad tydzień temu,2,https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-ul-brazylijska-3-pokojowe-g1e2q1,https://s2.adresowa.pl/oi/20/13/3a4de4_2a1d_cover-3-pokojowe-mieszkanie-warszawa-saska-kepa-ul-brazylijska.jpg
Warszawa Wola,ul. Mroczna,2pok.,54m²,950 000,17 625,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-mroczna-2-pokojowe-n0g3i9,https://s2.adresowa.pl/oi/2a/58/3a4dd2_815f_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-mroczna.jpg
Warszawa Włochy,ul. Stawy,4pok.,82m²,1 393 000,16 988,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-stawy-4-pokojowe-y5p4d0,https://s2.adresowa.pl/oi/7a/79/3a4dbc_5262_cover-4-pokojowe-mieszkanie-warszawa-wlochy-ul-stawy.jpg
Warszawa Ursus,ul. Cierlicka,3pok.,86m²,999 000,11 563,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-cierlicka-3-pokojowe-q2p8a3,https://s2.adresowa.pl/oi/53/37/3a3c54_da50_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-cierlicka.jpg
Warszawa Wawer,ul. Goździków,2pok.,46m²,918 200,20 000,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-gozdzikow-2-pokojowe-q0e2n0,https://s2.adresowa.pl/oi/63/4b/3a3c46_729c_cover-2-pokojowe-mieszkanie-warszawa-wawer-ul-gozdzikow.jpg
Warszawa Targówek,,3pok.,55m²,975 000,17 727,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-targowek-3-pokojowe-55-m2-d1e3e4,https://s2.adresowa.pl/oi/5b/52/3a4d9c_792a_cover-3-pokojowe-mieszkanie-warszawa-targowek.jpg
Warszawa Mokotów,al. gen. Władysława Sikorskiego,3pok.,72m²,1 500 000,20 833,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-gen-wladyslawa-sikorskiego-3-pokojowe-v9o1b9,https://s2.adresowa.pl/oi/71/79/3a4d8e_78b4_cover-3-pokojowe-mieszkanie-warszawa-mokotow-al-gen-wladyslawa-sikorskiego.jpg
Warszawa Bródno,ul. Rembielińska,3pok.,77m²,1 255 000,16 320,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-rembielinska-3-pokojowe-n3q0a3,https://s2.adresowa.pl/oi/73/25/3a4d7a_db8c_cover-3-pokojowe-mieszkanie-warszawa-brodno-ul-rembielinska.jpg
Warszawa Rembertów,ul. Pancerna,5pok.,148m²,1 380 000,9 356,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-ul-pancerna-5-pokojowe-w9h2y0,https://s2.adresowa.pl/oi/5c/10/3a3c3e_a859_cover-5-pokojowe-mieszkanie-warszawa-rembertow-ul-pancerna.jpg
Warszawa Ursynów,ul. Wokalna,3pok.,67m²,888 440,13 300,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-wokalna-3-pokojowe-f1o4l8,https://s2.adresowa.pl/oi/2c/3e/3a39d4_52bc_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-wokalna.jpg
Warszawa Bemowo,ul. Edmunda Jana Osmańczyka,4pok.,94m²,1 690 000,17 984,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-edmunda-jana-osmanczyka-4-pokojowe-u9f5o8,https://s2.adresowa.pl/oi/52/28/3a4d6e_a184_cover-4-pokojowe-mieszkanie-warszawa-bemowo-ul-edmunda-jana-osmanczyka.jpg
Warszawa Dolny Mokotów,ul. Chrystiana Piotra Aignera,1pok.,35m²,850 000,24 390,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-dolny-mokotow-ul-chrystiana-piotra-aignera-1-pokoj-x9g7r2,https://s2.adresowa.pl/oi/2d/19/3a4d68_2dc5_cover-1-pokojowe-mieszkanie-warszawa-dolny-mokotow-ul-chrystiana-piotra-aignera.jpg
Warszawa Ursynów,ul. Jana Miklaszewskiego,2pok.,46m²,630 000,13 696,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-jana-miklaszewskiego-2-pokojowe-s0t3j9,https://s2.adresowa.pl/oi/3d/2e/3a4d5a_6456_cover-2-pokojowe-mieszkanie-warszawa-ursynow-ul-jana-miklaszewskiego.jpg
Warszawa Mokotów,ul. Piaseczyńska,3pok.,144m²,4 020 800,28 000,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-piaseczynska-3-pokojowe-q7s1w0,https://s2.adresowa.pl/oi/56/30/3a39c4_ca56_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-piaseczynska.jpg
Warszawa Mokotów,ul. Piaseczyńska,3pok.,88m²,2 445 000,27 943,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-piaseczynska-3-pokojowe-y2e5z6,https://s2.adresowa.pl/oi/6b/1c/3a39c2_492c_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-piaseczynska.jpg
Warszawa Śródmieście,ul. Freta,2pok.,49m²,1 416 000,28 898,owner,ponad tydzień temu,55,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-freta-2-pokojowe-w5p5p8,https://s2.adresowa.pl/oi/14/70/3a4d3e_d7e5_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-freta.jpg
Warszawa Targówek,ul. Głębocka,3pok.,68m²,1 390 000,20 441,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-glebocka-3-pokojowe-p7x4g7,https://s2.adresowa.pl/oi/46/76/3a4d14_745b_cover-3-pokojowe-mieszkanie-warszawa-targowek-ul-glebocka.jpg
Warszawa Nowe Włochy,ul. Obywatelska,2pok.,41m²,749 000,18 268,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-nowe-wlochy-ul-obywatelska-2-pokojowe-k1b0v3,https://s2.adresowa.pl/oi/75/68/3a4d06_defa_cover-2-pokojowe-mieszkanie-warszawa-nowe-wlochy-ul-obywatelska.jpg
Warszawa Mokotów,ul. Stefana Pieńkowskiego,2pok.,31m²,570 000,18 387,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-stefana-pienkowskiego-2-pokojowe-y1s5h7,https://s2.adresowa.pl/oi/36/10/3a39a4_a632_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-stefana-pienkowskiego.jpg
Warszawa Żoliborz,ul. Zygmunta Krasińskiego,1pok.,40m²,699 000,17 475,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-zygmunta-krasinskiego-1-pokoj-d7m4t6,https://s2.adresowa.pl/oi/65/62/3a39a2_759e_cover-1-pokojowe-mieszkanie-warszawa-zoliborz-ul-zygmunta-krasinskiego.jpg
Warszawa Wola,ul. Ogrodowa,3pok.,57m²,1 150 000,20 275,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-ogrodowa-3-pokojowe-w7p5m6,https://s2.adresowa.pl/oi/4d/41/3a4d00_274f_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-ogrodowa.jpg
Warszawa Ursynów,ul. rtm. Witolda Pileckiego,2pok.,35m²,549 500,15 700,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-rtm-witolda-pileckiego-2-pokojowe-o7v2r5,https://s2.adresowa.pl/oi/6e/7c/3a4cbc_b733_cover-2-pokojowe-mieszkanie-warszawa-ursynow-ul-rtm-witolda-pileckiego.jpg
Warszawa Bródno,,3pok.,47m²,720 000,15 319,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-brodno-3-pokojowe-47-m2-h6i7c6,https://s2.adresowa.pl/oi/26/2e/3a4ba6_ce88_cover-3-pokojowe-mieszkanie-warszawa-brodno.jpg
Warszawa Praga-Północ,ul. Łomżyńska,3pok.,61m²,715 000,11 721,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-lomzynska-3-pokojowe-p7i5w3,https://s2.adresowa.pl/oi/63/48/3a398e_703b_cover-3-pokojowe-mieszkanie-warszawa-praga-polnoc-ul-lomzynska.jpg
Warszawa Mokotów,ul. Piaseczyńska,3pok.,88m²,2 813 881,32 159,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-piaseczynska-3-pokojowe-r0o3w3,https://s2.adresowa.pl/oi/66/77/3a3982_61e1_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-piaseczynska.jpg
Warszawa Ulrychów,ul. Monte Cassino,2pok.,37m²,583 900,15 781,owner,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-ulrychow-ul-monte-cassino-2-pokojowe-t5m4r2,https://s2.adresowa.pl/oi/44/76/3a4b90_95d1_cover-2-pokojowe-mieszkanie-warszawa-ulrychow-ul-monte-cassino.jpg
Warszawa Ursynów,ul. Poloneza,3pok.,52m²,1 017 000,19 513,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-poloneza-3-pokojowe-s1c5p6,https://s2.adresowa.pl/oi/4f/7c/3a4b98_a3f9_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-poloneza.jpg
Warszawa Wilanów,ul. Adama Branickiego,2pok.,45m²,1 002 000,22 267,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-adama-branickiego-2-pokojowe-o8n1m8,https://s2.adresowa.pl/oi/7c/13/3a4b96_aa0f_cover-2-pokojowe-mieszkanie-warszawa-wilanow-ul-adama-branickiego.jpg
Warszawa Wola,ul. Jana Olbrachta,1pok.,22m²,439 000,19 784,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jana-olbrachta-1-pokoj-q0z7c9,https://s2.adresowa.pl/oi/1e/1f/3a3976_e1fc_cover-1-pokojowe-mieszkanie-warszawa-wola-ul-jana-olbrachta.jpg
Warszawa Bemowo,ul. Obrońców Tobruku,2pok.,40m²,685 000,17 342,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-obroncow-tobruku-2-pokojowe-r6n4o8,https://s2.adresowa.pl/oi/6a/24/3a35d2_5025_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-obroncow-tobruku.jpg
Warszawa Śródmieście,ul. Chmielna,3pok.,65m²,1 826 000,27 998,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-chmielna-3-pokojowe-d2z8i6,https://s2.adresowa.pl/oi/48/47/3a4b92_4354_cover-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-chmielna.jpg
Warszawa Dolny Mokotów,ul. Czerska,3pok.,65m²,1 499 950,23 255,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-dolny-mokotow-ul-czerska-3-pokojowe-m4x1m5,https://s2.adresowa.pl/oi/46/57/3a4b46_3804_cover-3-pokojowe-mieszkanie-warszawa-dolny-mokotow-ul-czerska.jpg
Warszawa Włochy,,3pok.,72m²,1 290 000,17 917,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-3-pokojowe-72-m2-o9j1s6,https://s2.adresowa.pl/oi/14/3d/3a4b40_d903_cover-3-pokojowe-mieszkanie-warszawa-wlochy.jpg
Warszawa Targówek,ul. Łojewska,4pok.,62m²,814 000,13 129,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-lojewska-4-pokojowe-k9n3s2,https://s2.adresowa.pl/oi/16/7a/3a3592_cc93_cover-4-pokojowe-mieszkanie-warszawa-targowek-ul-lojewska.jpg
Warszawa Wola,,2pok.,37m²,689 999,18 649,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-wola-2-pokojowe-37-m2-t7u6z0,https://s2.adresowa.pl/oi/18/6b/3a3518_c8d6_cover-2-pokojowe-mieszkanie-warszawa-wola.jpg
Warszawa Żoliborz,ul. Józefa Sułkowskiego,2pok.,35m²,770 000,22 000,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-jozefa-sulkowskiego-2-pokojowe-w7g5b5,https://s2.adresowa.pl/oi/2c/1d/3a4b24_fc42_cover-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-jozefa-sulkowskiego.jpg
Warszawa Rembertów,ul. Chełmżyńska,2pok.,30m²,595 000,19 637,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-ul-chelmzynska-2-pokojowe-o7y3j1,https://s2.adresowa.pl/oi/5f/40/3a4b0e_4c75_cover-2-pokojowe-mieszkanie-warszawa-rembertow-ul-chelmzynska.jpg
Warszawa Ursynów,ul. Wacława Lachmana,3pok.,67m²,850 000,12 687,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-waclawa-lachmana-3-pokojowe-j8p6d3,https://s2.adresowa.pl/oi/4f/69/3a4a5e_6803_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-waclawa-lachmana.jpg
Warszawa Śródmieście,ul. Solec,2pok.,29m²,690 000,23 793,owner,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-solec-2-pokojowe-e5a3k7,https://s2.adresowa.pl/oi/3f/6e/3a3278_5239_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-solec.jpg
Warszawa Żoliborz,ul. Adama Mickiewicza,2pok.,30m²,560 000,18 667,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-adama-mickiewicza-2-pokojowe-b0x2k3,https://s2.adresowa.pl/oi/66/45/3a3274_4d0a_cover-2-pokojowe-mieszkanie-warszawa-zoliborz-ul-adama-mickiewicza.jpg
Warszawa Mokotów,,2pok.,55m²,1 195 000,21 727,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-55-m2-m5j3w2,https://s2.adresowa.pl/oi/32/78/3a4a60_b3e5_cover-2-pokojowe-mieszkanie-warszawa-mokotow.jpg
Warszawa Wola,ul. Edwarda Gibalskiego,1pok.,17m²,355 000,20 882,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-edwarda-gibalskiego-1-pokoj-k2p1p7,https://s2.adresowa.pl/oi/67/54/3a4a34_bc37_cover-1-pokojowe-mieszkanie-warszawa-wola-ul-edwarda-gibalskiego.jpg
Warszawa Bemowo,ul. Rozłogi,1pok.,37m²,690 000,18 730,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-rozlogi-1-pokoj-i7s5x4,https://s2.adresowa.pl/oi/49/38/3a4a22_9ff1_cover-1-pokojowe-mieszkanie-warszawa-bemowo-ul-rozlogi.jpg
Warszawa Mokotów,ul. Antoniego Józefa Madalińskiego,3pok.,63m²,1 749 000,27 984,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-antoniego-jozefa-madalinskiego-3-pokojowe-l7p1l1,https://s2.adresowa.pl/oi/6d/1b/3a3266_ebab_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-antoniego-jozefa-madalinskiego.jpg
Warszawa Praga-Południe,ul. Garwolińska,2pok.,39m²,550 000,14 286,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-garwolinska-2-pokojowe-b6h7y4,https://s2.adresowa.pl/oi/48/52/3a325e_bbc6_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-garwolinska.jpg
Warszawa Kabaty,ul. Szajnowicza,3pok.,70m²,1 799 000,25 700,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-kabaty-ul-szajnowicza-3-pokojowe-b8c1p8,https://s2.adresowa.pl/oi/3f/47/3a49fc_9663_cover-3-pokojowe-mieszkanie-warszawa-kabaty-ul-szajnowicza.jpg
Warszawa Wola,ul. Józefa Sowińskiego,3pok.,58m²,1 250 000,21 552,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jozefa-sowinskiego-3-pokojowe-h5r5g4,https://s2.adresowa.pl/oi/65/75/3a498c_54d6_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-jozefa-sowinskiego.jpg
Warszawa Wilanów,ul. Sarmacka,2pok.,64m²,1 271 500,19 992,owner,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-sarmacka-2-pokojowe-n1y2j0,https://s2.adresowa.pl/oi/42/41/3a4900_ab9b_cover-2-pokojowe-mieszkanie-warszawa-wilanow-ul-sarmacka.jpg
Warszawa Bemowo,ul. Rosy Bailly,2pok.,35m²,579 000,16 496,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-rosy-bailly-2-pokojowe-m0p4l5,https://s2.adresowa.pl/oi/3b/41/3a325c_e7fd_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-rosy-bailly.jpg
Warszawa Włochy,"ul. Batalionu ""Włochy""",2pok.,53m²,780 000,14 717,owner,ponad tydzień temu,2,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-batalionu-wlochy-2-pokojowe-m3t6u6,https://s2.adresowa.pl/oi/60/3b/3a3258_9823_cover-2-pokojowe-mieszkanie-warszawa-wlochy-ul-batalionu-wlochy-.jpg
